l,o,s,s,",", ,v,a,l,_,l,o,s,s,",", ,a,c,c,",", ,v,a,l,_,a,c,c
0.2115216419025043,0.20154563244259782,0.9868800440815318,0.9874971498061869
0.21151586093495184,0.2015430395386192,0.9868800440815318,0.9874971498061869
0.2115106082757985,0.20154071997247197,0.9868800440815318,0.9874971498061869
0.21150574358608798,0.201538551245897,0.9868800440738873,0.9874971498061869
0.21150132167281613,0.20153653886769177,0.9868800440707728,0.9874971498061869
0.21149744561541264,0.2015348164261944,0.9868800440815318,0.9874971498061869
0.21149396813879875,0.20153326714939582,0.9868800440846462,0.9874971498061869
0.21149082810066866,0.20153187407599862,0.9868800440815318,0.9874971498061869
0.2114880698469011,0.20153064575913568,0.9868800440846462,0.9874971498061869
0.21148564113309884,0.20152958277868038,0.9868800440738873,0.9874971498061869
0.21148345186527975,0.20152865664835123,0.9868800440707728,0.9874971498061869
0.21148166699455365,0.20152787512395515,0.9868800440846462,0.9874971498061869
0.21148004581016683,0.20152712955171082,0.9868800440846462,0.9874971498061869
0.21147858360087482,0.2015264821230421,0.9868800440846462,0.9874971498061869
0.21147725065301706,0.20152590246707888,0.9868800440846462,0.9874971498061869
0.2114761031192235,0.20152540993709636,0.9868800440815318,0.9874971498061869
0.21147514877863732,0.2015249930805946,0.9868800440815318,0.9874971498061869
0.2114742824133079,0.20152460942184588,0.9868800440707728,0.9874971498061869
0.21147353791584433,0.20152428838942607,0.9868800440846462,0.9874971498061869
0.21147288420248656,0.2015240035266106,0.9868800440707728,0.9874971498061869
0.21147233951831876,0.20152376672080444,0.9868800440846462,0.9874971498061869
